nav_date,nav_value,scheme_code
2025-10-03,119092,50.8966
2025-10-04,119092,50.8966
2025-10-05,119092,50.8966
2025-10-06,119092,50.1715
2025-10-07,119092,51.179
2025-10-08,119092,52.0253
2025-10-09,119092,52.2421
2025-10-10,119092,52.2621
2025-10-11,119092,52.2621
2025-10-12,119092,52.2621
2025-10-13,119092,52.1285
2025-10-14,119092,51.7814
2025-10-15,119092,51.9634
2025-10-16,119092,52.0294
2025-10-17,119092,51.6916
2025-10-18,119092,51.6916
2025-10-19,119092,51.6916
2025-10-20,119092,51.6429
2025-10-21,119092,51.5855
2025-10-22,119092,51.7108
2025-10-23,119092,51.6282
2025-10-24,119092,51.2694
2025-10-25,119092,51.2694
2025-10-26,119092,51.2694
2025-10-27,119092,51.0969
2025-10-28,119092,51.647
2025-10-29,119092,51.4731
2025-10-30,119092,51.1494
2025-10-31,119092,50.688
2025-11-01,119092,50.688
2025-11-02,119092,50.688
2025-11-03,119092,50.7645
2025-11-04,119092,50.7652
2025-11-05,119092,50.4192
2025-11-06,119092,50.8791
2025-11-07,119092,51.2696
2025-11-08,119092,51.2696
2025-11-09,119092,51.2696
2025-11-10,119092,51.5597
2025-11-11,119092,51.1891
2025-11-12,119092,50.5814
2025-11-13,119092,50.4861
2025-11-14,119092,50.9107
2025-11-15,119092,50.9107
2025-11-16,119092,50.9107
2025-11-17,119092,51.175
2025-11-18,119092,52.0413
2025-11-19,119092,52.0403
2025-11-20,119092,51.5101
2025-11-21,119092,51.2888
2025-11-22,119092,51.2888
2025-11-23,119092,51.2888
2025-11-24,119092,51.9572
2025-11-25,119092,52.0952
2025-11-26,119092,52.2135
2025-11-27,119092,52.2453
2025-11-28,119092,52.3959
2025-11-29,119092,52.3959
2025-11-30,119092,52.3959
2025-12-01,119092,51.8299
2025-12-02,119092,52.4849
2025-12-03,119092,52.8208
2025-12-04,119092,53.9115
2025-12-05,119092,54.3388
2025-12-06,119092,54.3388
2025-12-07,119092,54.3388
2025-12-08,119092,54.5428
2025-12-09,119092,54.6405
2025-12-10,119092,55.3578
2025-12-11,119092,55.5123
2025-12-12,119092,55.4545
2025-12-13,119092,55.4545
2025-12-14,119092,55.4545
2025-12-15,119092,55.4822
2025-12-16,119092,55.6917
2025-12-17,119092,56.0418
2025-12-18,119092,56.2752
2025-12-19,119092,55.5468
2025-12-20,119092,55.5468
2025-12-21,119092,55.5468
2025-12-22,119092,55.512
2025-12-23,119092,55.1632
2025-12-24,119092,55.3984
2025-12-25,119092,55.7055
2025-12-26,119092,55.0729
2025-12-27,119092,55.0729
2025-12-28,119092,55.0729
2025-12-29,119092,55.1864
2025-12-30,119092,54.7928
2025-12-31,119092,54.4726
2026-01-01,119092,53.996
2026-01-02,119092,53.6766
2026-01-03,119092,53.6766
2026-01-04,119092,53.6766
2026-01-05,119092,54.2138
2026-01-06,119092,53.4396
2026-01-07,119092,53.7118
2026-01-08,119092,54.2792
2026-01-09,119092,54.693
2026-01-10,119092,54.693
2026-01-11,119092,54.693
2026-01-12,119092,54.214
2026-01-13,119092,54.4064
2026-01-14,119092,53.726
2026-01-15,119092,53.125
2026-01-16,119092,53.1361
2026-01-17,119092,53.1361
2026-01-18,119092,53.1361
2026-01-19,119092,52.8363
2026-01-20,119092,52.8584
2026-01-21,119092,52.6061
2026-01-22,119092,53.162
2026-01-23,119092,52.9329
2026-01-24,119092,52.9329
2026-01-25,119092,52.9329
2026-01-26,119092,53.0889
2026-01-27,119092,53.0707
2026-01-28,119092,53.3423
2026-01-29,119092,53.6106
2026-01-30,119092,52.9922
2026-01-31,119092,52.9922
2026-02-01,119092,52.9922
2026-02-02,119092,52.7651
2026-02-03,119092,52.288
2026-02-04,119092,52.8481
2026-02-05,119092,53.1598
2026-02-06,119092,53.6392
2026-02-07,119092,53.6392
2026-02-08,119092,53.6392
2026-02-09,119092,53.0846
2026-02-10,119092,52.8228
2026-02-11,119092,53.5875
2026-02-12,119092,53.8653
2026-02-13,119092,53.3425
2026-02-14,119092,53.3425
2026-02-15,119092,53.3425
2026-02-16,119092,53.2962
2026-02-17,119092,53.8882
2026-02-18,119092,53.3902
2026-02-19,119092,53.4595
2026-02-20,119092,53.5944
2026-02-21,119092,53.5944
2026-02-22,119092,53.5944
2026-02-23,119092,53.025
2026-02-24,119092,53.4475
2026-02-25,119092,53.0285
2026-02-26,119092,53.4341
2026-02-27,119092,53.9757
2026-02-28,119092,53.9757
2026-03-01,119092,53.9757
2026-03-02,119092,53.6837
2026-03-03,119092,54.4267
2026-03-04,119092,53.5286
2026-03-05,119092,53.373
2026-03-06,119092,53.0165
2026-03-07,119092,53.0165
2026-03-08,119092,53.0165
2026-03-09,119092,52.8954
2026-03-10,119092,53.5777
2026-03-11,119092,53.4626
2026-03-12,119092,54.8059
2026-03-13,119092,54.7503
2026-03-14,119092,54.7503
2026-03-15,119092,54.7503
2026-03-16,119092,54.9033
2026-03-17,119092,55.071
2026-03-18,119092,54.4224
2026-03-19,119092,55.2341
2026-03-20,119092,54.5386
2026-03-21,119092,54.5386
2026-03-22,119092,54.5386
2026-03-23,119092,54.4562
2026-03-24,119092,53.7689
2026-03-25,119092,53.4394
2026-03-26,119092,53.1255
2026-03-27,119092,52.4859
2026-03-28,119092,52.4859
2026-03-29,119092,52.4859
2026-03-30,119092,53.396
2026-03-31,119092,53.7757
2026-04-01,119092,53.7817
2026-04-02,119092,54.0888
2026-04-03,119092,54.442
2026-04-04,119092,54.442
2026-04-05,119092,54.442
2026-04-06,119092,54.4572
2026-04-07,119092,54.0891
2026-04-08,119092,54.6627
2026-04-09,119092,54.6121
2026-04-10,119092,54.437
2026-04-11,119092,54.437
2026-04-12,119092,54.437
2026-04-13,119092,55.1347
2026-04-14,119092,55.3457
2026-04-15,119092,55.5302
2026-04-16,119092,55.3685
2026-04-17,119092,56.1067
2026-04-18,119092,56.1067
2026-04-19,119092,56.1067
2026-04-20,119092,55.7405
2026-04-21,119092,55.517
2026-04-22,119092,55.4485
2026-04-23,119092,55.7609
2026-04-24,119092,55.5402
2026-04-25,119092,55.5402
2026-04-26,119092,55.5402
2026-04-27,119092,55.9265
2026-04-28,119092,55.556
2026-04-29,119092,55.1899
2026-04-30,119092,54.6222
2026-05-01,119092,54.1432
2026-05-02,119092,54.1432
2026-05-03,119092,54.1432
2026-05-04,119092,54.651
2026-05-05,119092,54.6566
2026-05-06,119092,54.5235
2026-05-07,119092,54.9063
2026-05-08,119092,55.044
2026-05-09,119092,55.044
2026-05-10,119092,55.044
2026-05-11,119092,54.7501
2026-05-12,119092,54.7163
2026-05-13,119092,55.1147
2026-05-14,119092,54.0986
2026-05-15,119092,53.8826
2026-05-16,119092,53.8826
2026-05-17,119092,53.8826
2026-05-18,119092,53.7475
2026-05-19,119092,53.2477
2026-05-20,119092,53.6404
2026-05-21,119092,53.2106
2026-05-22,119092,52.9187
2026-05-23,119092,52.9187
2026-05-24,119092,52.9187
2026-05-25,119092,52.8232
2026-05-26,119092,53.3681
2026-05-27,119092,52.8632
2026-05-28,119092,52.2731
2026-05-29,119092,52.6721
2026-05-30,119092,52.6721
2026-05-31,119092,52.6721
2026-06-01,119092,51.812
2026-06-02,119092,51.1315
2026-06-03,119092,50.9447
2026-06-04,119092,51.3291
2026-06-05,119092,51.0142
2026-06-06,119092,51.0142
2026-06-07,119092,51.0142
2026-06-08,119092,50.937
2026-06-09,119092,51.4371
2026-06-10,119092,51.578
2026-06-11,119092,51.673
2025-01-17,119551,50.1893
2025-01-18,119551,50.1893
2025-01-19,119551,50.1893
2025-01-20,119551,50.77
2025-01-21,119551,50.2595
2025-01-22,119551,50.5612
2025-01-23,119551,50.1331
2025-01-24,119551,49.6482
2025-01-25,119551,49.6482
2025-01-26,119551,49.6482
2025-01-27,119551,49.2033
2025-01-28,119551,49.1427
2025-01-29,119551,49.3542
2025-01-30,119551,49.2022
2025-01-31,119551,49.6541
2025-02-01,119551,49.6541
2025-02-02,119551,49.6541
2025-02-03,119551,48.8427
2025-02-04,119551,49.3208
2025-02-05,119551,49.857
2025-02-06,119551,50.2945
2025-02-07,119551,50.8357
2025-02-08,119551,50.8357
2025-02-09,119551,50.8357
2025-02-10,119551,51.2332
2025-02-11,119551,51.7826
2025-02-12,119551,51.8846
2025-02-13,119551,52.4287
2025-02-14,119551,53.1943
2025-02-15,119551,53.1943
2025-02-16,119551,53.1943
2025-02-17,119551,53.397
2025-02-18,119551,53.8792
2025-02-19,119551,52.8053
2025-02-20,119551,53.0122
2025-02-21,119551,53.2424
2025-02-22,119551,53.2424
2025-02-23,119551,53.2424
2025-02-24,119551,53.3974
2025-02-25,119551,53.5808
2025-02-26,119551,53.792
2025-02-27,119551,53.7326
2025-02-28,119551,53.1128
2025-03-01,119551,53.1128
2025-03-02,119551,53.1128
2025-03-03,119551,52.7005
2025-03-04,119551,52.5981
2025-03-05,119551,53.5032
2025-03-06,119551,53.3791
2025-03-07,119551,52.8762
2025-03-08,119551,52.8762
2025-03-09,119551,52.8762
2025-03-10,119551,53.7326
2025-03-11,119551,53.5918
2025-03-12,119551,53.6148
2025-03-13,119551,52.8707
2025-03-14,119551,52.7974
2025-03-15,119551,52.7974
2025-03-16,119551,52.7974
2025-03-17,119551,53.0567
2025-03-18,119551,53.4192
2025-03-19,119551,52.9627
2025-03-20,119551,52.6774
2025-03-21,119551,52.4666
2025-03-22,119551,52.4666
2025-03-23,119551,52.4666
2025-03-24,119551,52.5497
2025-03-25,119551,52.4138
2025-03-26,119551,53.343
2025-03-27,119551,52.636
2025-03-28,119551,53.2499
2025-03-29,119551,53.2499
2025-03-30,119551,53.2499
2025-03-31,119551,53.6744
2025-04-01,119551,53.3204
2025-04-02,119551,53.7173
2025-04-03,119551,53.7492
2025-04-04,119551,54.2553
2025-04-05,119551,54.2553
2025-04-06,119551,54.2553
2025-04-07,119551,54.3651
2025-04-08,119551,54.3626
2025-04-09,119551,54.8731
2025-04-10,119551,53.9177
2025-04-11,119551,53.9176
2025-04-12,119551,53.9176
2025-04-13,119551,53.9176
2025-04-14,119551,53.7894
2025-04-15,119551,53.3694
2025-04-16,119551,54.9761
2025-04-17,119551,54.8475
2025-04-18,119551,54.8566
2025-04-19,119551,54.8566
2025-04-20,119551,54.8566
2025-04-21,119551,54.4669
2025-04-22,119551,54.4751
2025-04-23,119551,54.3519
2025-04-24,119551,54.4438
2025-04-25,119551,54.1453
2025-04-26,119551,54.1453
2025-04-27,119551,54.1453
2025-04-28,119551,53.3587
2025-04-29,119551,53.7959
2025-04-30,119551,53.8681
2025-05-01,119551,54.7188
2025-05-02,119551,54.6972
2025-05-03,119551,54.6972
2025-05-04,119551,54.6972
2025-05-05,119551,54.67
2025-05-06,119551,54.1454
2025-05-07,119551,53.9421
2025-05-08,119551,53.6487
2025-05-09,119551,53.3447
2025-05-10,119551,53.3447
2025-05-11,119551,53.3447
2025-05-12,119551,53.8949
2025-05-13,119551,53.2211
2025-05-14,119551,52.7014
2025-05-15,119551,52.3997
2025-05-16,119551,52.5518
2025-05-17,119551,52.5518
2025-05-18,119551,52.5518
2025-05-19,119551,52.1358
2025-05-20,119551,51.7986
2025-05-21,119551,51.3817
2025-05-22,119551,50.2287
2025-05-23,119551,49.875
2025-05-24,119551,49.875
2025-05-25,119551,49.875
2025-05-26,119551,49.3729
2025-05-27,119551,49.4162
2025-05-28,119551,49.4296
2025-05-29,119551,48.9275
2025-05-30,119551,48.5641
2025-05-31,119551,48.5641
2025-06-01,119551,48.5641
2025-06-02,119551,48.6702
2025-06-03,119551,48.7523
2025-06-04,119551,48.7294
2025-06-05,119551,48.2939
2025-06-06,119551,49.0228
2025-06-07,119551,49.0228
2025-06-08,119551,49.0228
2025-06-09,119551,48.8461
2025-06-10,119551,48.7466
2025-06-11,119551,48.9327
2025-06-12,119551,49.3892
2025-06-13,119551,48.6453
2025-06-14,119551,48.6453
2025-06-15,119551,48.6453
2025-06-16,119551,48.7437
2025-06-17,119551,48.6712
2025-06-18,119551,48.8721
2025-06-19,119551,48.991
2025-06-20,119551,49.0258
2025-06-21,119551,49.0258
2025-06-22,119551,49.0258
2025-06-23,119551,48.8567
2025-06-24,119551,48.7342
2025-06-25,119551,48.3406
2025-06-26,119551,47.7643
2025-06-27,119551,48.3089
2025-06-28,119551,48.3089
2025-06-29,119551,48.3089
2025-06-30,119551,48.7696
2025-07-01,119551,48.4644
2025-07-02,119551,48.2669
2025-07-03,119551,48.2652
2025-07-04,119551,47.7911
2025-07-05,119551,47.7911
2025-07-06,119551,47.7911
2025-07-07,119551,48.2507
2025-07-08,119551,48.5466
2025-07-09,119551,48.9995
2025-07-10,119551,48.7083
2025-07-11,119551,48.8318
2025-07-12,119551,48.8318
2025-07-13,119551,48.8318
2025-07-14,119551,48.6362
2025-07-15,119551,48.9691
2025-07-16,119551,49.2473
2025-07-17,119551,49.7725
2025-07-18,119551,49.9751
2025-07-19,119551,49.9751
2025-07-20,119551,49.9751
2025-07-21,119551,50.0911
2025-07-22,119551,49.9864
2025-07-23,119551,50.3702
2025-07-24,119551,50.8113
2025-07-25,119551,51.1478
2025-07-26,119551,51.1478
2025-07-27,119551,51.1478
2025-07-28,119551,51.7722
2025-07-29,119551,51.6792
2025-07-30,119551,50.835
2025-07-31,119551,51.5839
2025-08-01,119551,51.8083
2025-08-02,119551,51.8083
2025-08-03,119551,51.8083
2025-08-04,119551,51.8316
2025-08-05,119551,52.1278
2025-08-06,119551,51.4655
2025-08-07,119551,50.9369
2025-08-08,119551,50.778
2025-08-09,119551,50.778
2025-08-10,119551,50.778
2025-08-11,119551,50.8042
2025-08-12,119551,51.0607
2025-08-13,119551,51.1647
2025-08-14,119551,51.3292
2025-08-15,119551,50.9046
2025-08-16,119551,50.9046
2025-08-17,119551,50.9046
2025-08-18,119551,51.5491
2025-08-19,119551,51.84
2025-08-20,119551,52.2147
2025-08-21,119551,51.6067
2025-08-22,119551,52.2597
2025-08-23,119551,52.2597
2025-08-24,119551,52.2597
2025-08-25,119551,52.4403
2025-08-26,119551,51.9269
2025-08-27,119551,52.2786
2025-08-28,119551,52.6212
2025-08-29,119551,53.0841
2025-08-30,119551,53.0841
2025-08-31,119551,53.0841
2025-09-01,119551,53.4915
2025-09-02,119551,52.9835
2025-09-03,119551,52.8938
2025-09-04,119551,53.1796
2025-09-05,119551,53.3101
2025-09-06,119551,53.3101
2025-09-07,119551,53.3101
2025-09-08,119551,53.7482
2025-09-09,119551,53.4347
2025-09-10,119551,53.068
2025-09-11,119551,53.1344
2025-09-12,119551,52.6955
2025-09-13,119551,52.6955
2025-09-14,119551,52.6955
2025-09-15,119551,53.0267
2025-09-16,119551,52.607
2025-09-17,119551,51.889
2025-09-18,119551,52.1886
2025-09-19,119551,52.6714
2025-09-20,119551,52.6714
2025-09-21,119551,52.6714
2025-09-22,119551,52.9095
2025-09-23,119551,54.0565
2025-09-24,119551,54.268
2025-09-25,119551,53.883
2025-09-26,119551,53.7973
2025-09-27,119551,53.7973
2025-09-28,119551,53.7973
2025-09-29,119551,53.3012
2025-09-30,119551,53.9204
2025-10-01,119551,53.6451
2025-10-02,119551,52.8531
2025-10-03,119551,53.0672
2025-10-04,119551,53.0672
2025-10-05,119551,53.0672
2025-10-06,119551,53.3856
2025-10-07,119551,53.3421
2025-10-08,119551,53.1526
2025-10-09,119551,53.8478
2025-10-10,119551,54.3555
2025-10-11,119551,54.3555
2025-10-12,119551,54.3555
2025-10-13,119551,54.5257
2025-10-14,119551,54.975
2025-10-15,119551,54.1772
2025-10-16,119551,54.0861
2025-10-17,119551,54.2972
2025-10-18,119551,54.2972
2025-10-19,119551,54.2972
2025-10-20,119551,54.3989
2025-10-21,119551,54.7777
2025-10-22,119551,54.9258
2025-10-23,119551,54.8574
2025-10-24,119551,55.4133
2025-10-25,119551,55.4133
2025-10-26,119551,55.4133
2025-10-27,119551,55.0898
2025-10-28,119551,55.1316
2025-10-29,119551,54.9653
2025-10-30,119551,55.1897
2025-10-31,119551,55.1518
2025-11-01,119551,55.1518
2025-11-02,119551,55.1518
2025-11-03,119551,54.7723
2025-11-04,119551,54.7452
2025-11-05,119551,54.1404
2025-11-06,119551,54.1894
2025-11-07,119551,54.3467
2025-11-08,119551,54.3467
2025-11-09,119551,54.3467
2025-11-10,119551,54.9421
2025-11-11,119551,54.04
2025-11-12,119551,54.1719
2025-11-13,119551,54.9131
2025-11-14,119551,55.1024
2025-11-15,119551,55.1024
2025-11-16,119551,55.1024
2025-11-17,119551,54.8991
2025-11-18,119551,54.5639
2025-11-19,119551,54.8996
2025-11-20,119551,54.5338
2025-11-21,119551,54.3898
2025-11-22,119551,54.3898
2025-11-23,119551,54.3898
2025-11-24,119551,53.981
2025-11-25,119551,54.1761
2025-11-26,119551,53.386
2025-11-27,119551,53.3742
2025-11-28,119551,53.6917
2025-11-29,119551,53.6917
2025-11-30,119551,53.6917
2025-12-01,119551,53.8264
2025-12-02,119551,53.4095
2025-12-03,119551,53.0885
2025-12-04,119551,52.8715
2025-12-05,119551,52.561
2025-12-06,119551,52.561
2025-12-07,119551,52.561
2025-12-08,119551,52.2091
2025-12-09,119551,51.8202
2025-12-10,119551,51.7411
2025-12-11,119551,51.4228
2025-12-12,119551,50.8378
2025-12-13,119551,50.8378
2025-12-14,119551,50.8378
2025-12-15,119551,50.8034
2025-12-16,119551,51.1462
2025-12-17,119551,50.8782
2025-12-18,119551,50.8086
2025-12-19,119551,50.2091
2025-12-20,119551,50.2091
2025-12-21,119551,50.2091
2025-12-22,119551,49.9263
2025-12-23,119551,50.183
2025-12-24,119551,50.2471
2025-12-25,119551,49.4101
2025-12-26,119551,49.4056
2025-12-27,119551,49.4056
2025-12-28,119551,49.4056
2025-12-29,119551,49.5911
2025-12-30,119551,49.7318
2025-12-31,119551,48.9956
2026-01-01,119551,49.1949
2026-01-02,119551,49.2709
2026-01-03,119551,49.2709
2026-01-04,119551,49.2709
2026-01-05,119551,48.6347
2026-01-06,119551,49.2332
2026-01-07,119551,49.1859
2026-01-08,119551,48.7442
2026-01-09,119551,48.7708
2026-01-10,119551,48.7708
2026-01-11,119551,48.7708
2026-01-12,119551,48.6769
2026-01-13,119551,49.0528
2026-01-14,119551,49.1061
2026-01-15,119551,49.6624
2026-01-16,119551,49.8286
2026-01-17,119551,49.8286
2026-01-18,119551,49.8286
2026-01-19,119551,49.2205
2026-01-20,119551,49.4496
2026-01-21,119551,48.8911
2026-01-22,119551,48.81
2026-01-23,119551,49.3918
2026-01-24,119551,49.3918
2026-01-25,119551,49.3918
2026-01-26,119551,48.6989
2026-01-27,119551,48.975
2026-01-28,119551,48.7207
2026-01-29,119551,48.6249
2026-01-30,119551,48.558
2026-01-31,119551,48.558
2026-02-01,119551,48.558
2026-02-02,119551,49.2453
2026-02-03,119551,49.232
2026-02-04,119551,49.8031
2026-02-05,119551,49.5643
2026-02-06,119551,49.5748
2026-02-07,119551,49.5748
2026-02-08,119551,49.5748
2026-02-09,119551,49.6176
2026-02-10,119551,49.3838
2026-02-11,119551,49.2445
2026-02-12,119551,49.4968
2026-02-13,119551,49.6889
2026-02-14,119551,49.6889
2026-02-15,119551,49.6889
2026-02-16,119551,50.2493
2026-02-17,119551,50.0154
2026-02-18,119551,50.4789
2026-02-19,119551,50.1927
2026-02-20,119551,49.8228
2026-02-21,119551,49.8228
2026-02-22,119551,49.8228
2026-02-23,119551,49.3024
2026-02-24,119551,50.1082
2026-02-25,119551,50.081
2026-02-26,119551,50.7521
2026-02-27,119551,50.4261
2026-02-28,119551,50.4261
2026-03-01,119551,50.4261
2026-03-02,119551,50.6699
2026-03-03,119551,50.4
2026-03-04,119551,50.6672
2026-03-05,119551,50.216
2026-03-06,119551,50.469
2026-03-07,119551,50.469
2026-03-08,119551,50.469
2026-03-09,119551,50.873
2026-03-10,119551,50.464
2026-03-11,119551,50.47
2026-03-12,119551,50.6632
2026-03-13,119551,50.2893
2026-03-14,119551,50.2893
2026-03-15,119551,50.2893
2026-03-16,119551,50.7771
2026-03-17,119551,51.1278
2026-03-18,119551,50.7185
2026-03-19,119551,50.841
2026-03-20,119551,50.5268
2026-03-21,119551,50.5268
2026-03-22,119551,50.5268
2026-03-23,119551,50.9789
2026-03-24,119551,51.0153
2026-03-25,119551,50.8062
2026-03-26,119551,51.0557
2026-03-27,119551,50.457
2026-03-28,119551,50.457
2026-03-29,119551,50.457
2026-03-30,119551,50.6154
2026-03-31,119551,50.8138
2026-04-01,119551,50.9573
2026-04-02,119551,49.9406
2026-04-03,119551,50.4382
2026-04-04,119551,50.4382
2026-04-05,119551,50.4382
2026-04-06,119551,50.1962
2026-04-07,119551,50.3436
2026-04-08,119551,49.7885
2026-04-09,119551,49.8523
2026-04-10,119551,49.8877
2026-04-11,119551,49.8877
2026-04-12,119551,49.8877
2026-04-13,119551,49.8253
2026-04-14,119551,49.6608
2026-04-15,119551,50.7939
2026-04-16,119551,50.2925
2026-04-17,119551,50.0134
2026-04-18,119551,50.0134
2026-04-19,119551,50.0134
2026-04-20,119551,50.5497
2026-04-21,119551,51.0726
2026-04-22,119551,50.9851
2026-04-23,119551,51.1306
2026-04-24,119551,51.2792
2026-04-25,119551,51.2792
2026-04-26,119551,51.2792
2026-04-27,119551,51.04
2026-04-28,119551,50.8863
2026-04-29,119551,50.6448
2026-04-30,119551,50.7992
2026-05-01,119551,50.4009
2026-05-02,119551,50.4009
2026-05-03,119551,50.4009
2026-05-04,119551,50.3395
2026-05-05,119551,50.3942
2026-05-06,119551,50.3051
2026-05-07,119551,50.0882
2026-05-08,119551,50.3742
2026-05-09,119551,50.3742
2026-05-10,119551,50.3742
2026-05-11,119551,50.1981
2026-05-12,119551,50.3736
2026-05-13,119551,50.3801
2026-05-14,119551,50.3548
2026-05-15,119551,50.1517
2026-05-16,119551,50.1517
2026-05-17,119551,50.1517
2026-05-18,119551,50.0655
2026-05-19,119551,50.105
2026-05-20,119551,50.8203
2026-05-21,119551,50.6026
2026-05-22,119551,50.9684
2026-05-23,119551,50.9684
2026-05-24,119551,50.9684
2026-05-25,119551,50.4222
2026-05-26,119551,50.7656
2026-05-27,119551,50.4294
2026-05-28,119551,50.2854
2026-05-29,119551,50.4174
2026-05-30,119551,50.4174
2026-05-31,119551,50.4174
2026-06-01,119551,50.7449
2026-06-02,119551,50.566
2026-06-03,119551,51.0468
2026-06-04,119551,50.8236
2026-06-05,119551,50.7454
2026-06-06,119551,50.7454
2026-06-07,119551,50.7454
2026-06-08,119551,50.3356
2026-06-09,119551,50.2861
2026-06-10,119551,50.4014
2026-06-11,119551,50.8241
2025-01-17,120503,50.221
2025-01-18,120503,50.221
2025-01-19,120503,50.221
2025-01-20,120503,49.805
2025-01-21,120503,50.1025
2025-01-22,120503,49.7566
2025-01-23,120503,49.9352
2025-01-24,120503,50.8995
2025-01-25,120503,50.8995
2025-01-26,120503,50.8995
2025-01-27,120503,50.4859
2025-01-28,120503,50.9173
2025-01-29,120503,50.801
2025-01-30,120503,51.1597
2025-01-31,120503,50.9195
2025-02-01,120503,50.9195
2025-02-02,120503,50.9195
2025-02-03,120503,51.0445
2025-02-04,120503,50.8691
2025-02-05,120503,51.2405
2025-02-06,120503,50.3102
2025-02-07,120503,51.0026
2025-02-08,120503,51.0026
2025-02-09,120503,51.0026
2025-02-10,120503,50.7487
2025-02-11,120503,50.9614
2025-02-12,120503,51.515
2025-02-13,120503,51.8189
2025-02-14,120503,51.4945
2025-02-15,120503,51.4945
2025-02-16,120503,51.4945
2025-02-17,120503,51.6515
2025-02-18,120503,51.6755
2025-02-19,120503,51.8719
2025-02-20,120503,51.9271
2025-02-21,120503,51.196
2025-02-22,120503,51.196
2025-02-23,120503,51.196
2025-02-24,120503,50.4473
2025-02-25,120503,51.0332
2025-02-26,120503,50.9184
2025-02-27,120503,50.4688
2025-02-28,120503,50.1266
2025-03-01,120503,50.1266
2025-03-02,120503,50.1266
2025-03-03,120503,50.394
2025-03-04,120503,50.7637
2025-03-05,120503,50.3605
2025-03-06,120503,50.3464
2025-03-07,120503,50.5749
2025-03-08,120503,50.5749
2025-03-09,120503,50.5749
2025-03-10,120503,50.8646
2025-03-11,120503,50.2755
2025-03-12,120503,50.3309
2025-03-13,120503,50.2875
2025-03-14,120503,50.179
2025-03-15,120503,50.179
2025-03-16,120503,50.179
2025-03-17,120503,50.2317
2025-03-18,120503,50.3331
2025-03-19,120503,49.5144
2025-03-20,120503,49.284
2025-03-21,120503,49.2228
2025-03-22,120503,49.2228
2025-03-23,120503,49.2228
2025-03-24,120503,49.2005
2025-03-25,120503,49.254
2025-03-26,120503,49.2641
2025-03-27,120503,49.7794
2025-03-28,120503,49.0423
2025-03-29,120503,49.0423
2025-03-30,120503,49.0423
2025-03-31,120503,49.3477
2025-04-01,120503,48.5628
2025-04-02,120503,49.027
2025-04-03,120503,48.601
2025-04-04,120503,48.8308
2025-04-05,120503,48.8308
2025-04-06,120503,48.8308
2025-04-07,120503,48.9039
2025-04-08,120503,49.1486
2025-04-09,120503,49.5216
2025-04-10,120503,50.1759
2025-04-11,120503,50.0169
2025-04-12,120503,50.0169
2025-04-13,120503,50.0169
2025-04-14,120503,49.7498
2025-04-15,120503,49.7095
2025-04-16,120503,50.1067
2025-04-17,120503,50.6143
2025-04-18,120503,50.5205
2025-04-19,120503,50.5205
2025-04-20,120503,50.5205
2025-04-21,120503,50.4651
2025-04-22,120503,51.078
2025-04-23,120503,50.5707
2025-04-24,120503,50.5868
2025-04-25,120503,51.0403
2025-04-26,120503,51.0403
2025-04-27,120503,51.0403
2025-04-28,120503,50.5934
2025-04-29,120503,50.6129
2025-04-30,120503,50.193
2025-05-01,120503,50.6273
2025-05-02,120503,51.7264
2025-05-03,120503,51.7264
2025-05-04,120503,51.7264
2025-05-05,120503,52.2725
2025-05-06,120503,51.8192
2025-05-07,120503,51.7759
2025-05-08,120503,51.9921
2025-05-09,120503,52.0477
2025-05-10,120503,52.0477
2025-05-11,120503,52.0477
2025-05-12,120503,51.9599
2025-05-13,120503,52.6119
2025-05-14,120503,52.6985
2025-05-15,120503,52.5163
2025-05-16,120503,53.1236
2025-05-17,120503,53.1236
2025-05-18,120503,53.1236
2025-05-19,120503,53.0244
2025-05-20,120503,53.1506
2025-05-21,120503,52.7769
2025-05-22,120503,52.6715
2025-05-23,120503,52.7735
2025-05-24,120503,52.7735
2025-05-25,120503,52.7735
2025-05-26,120503,52.5981
2025-05-27,120503,52.0656
2025-05-28,120503,51.8361
2025-05-29,120503,52.3651
2025-05-30,120503,51.8956
2025-05-31,120503,51.8956
2025-06-01,120503,51.8956
2025-06-02,120503,51.479
2025-06-03,120503,51.1872
2025-06-04,120503,51.302
2025-06-05,120503,51.582
2025-06-06,120503,51.6657
2025-06-07,120503,51.6657
2025-06-08,120503,51.6657
2025-06-09,120503,51.883
2025-06-10,120503,51.7495
2025-06-11,120503,52.3917
2025-06-12,120503,52.7034
2025-06-13,120503,52.6313
2025-06-14,120503,52.6313
2025-06-15,120503,52.6313
2025-06-16,120503,52.8081
2025-06-17,120503,52.8817
2025-06-18,120503,52.5248
2025-06-19,120503,52.8717
2025-06-20,120503,52.806
2025-06-21,120503,52.806
2025-06-22,120503,52.806
2025-06-23,120503,52.5037
2025-06-24,120503,52.3914
2025-06-25,120503,52.5918
2025-06-26,120503,52.4549
2025-06-27,120503,52.3465
2025-06-28,120503,52.3465
2025-06-29,120503,52.3465
2025-06-30,120503,52.3349
2025-07-01,120503,52.0652
2025-07-02,120503,52.3037
2025-07-03,120503,52.3987
2025-07-04,120503,52.1195
2025-07-05,120503,52.1195
2025-07-06,120503,52.1195
2025-07-07,120503,52.4869
2025-07-08,120503,53.1102
2025-07-09,120503,53.3892
2025-07-10,120503,53.4348
2025-07-11,120503,54.104
